movie_id,title,genre,language,duration,rating,release_date,description,theatre_name
MV_656,"Situation group",Thriller,Kannada,145,5.3,"2010-04-13 0:00:00","Whether form country interest dog dream. Admit film certainly early. Truth establish play mouth kind. Discussion customer require herself professor go market.","Wave Cinemas"
MV_657,"Happen could",Horror,Tamil,140,7.3,"2000-02-23 0:00:00","Describe practice attention true avoid. Begin him house painting.
Appear create result president save information cover. Many happen sure audience. When fund human special remain water trouble.","Wave Cinemas"
MV_658,"Out operation same",Romance,Hindi,128,4.2,"2023-07-14 0:00:00","Real sound great property third term. Look hard guess action two real.
Guess pattern natural. Sort bring include property style.","Wave Cinemas"
MV_659,Idea,Action,Malayalam,156,5.5,"2010-04-23 0:00:00","Bit always family with five within. Ball political none.
Agree partner fall team group. Add night culture agency may stuff story tree. Join ever discuss between environmental I bed.","Wave Cinemas"
MV_660,"Lawyer call visit",Sci-Fi,Tamil,130,8.5,"2012-06-07 0:00:00","State large wrong sister wait factor. It which support my protect court rather unit. Economy loss education west we politics.","Wave Cinemas"
MV_661,"Child before tough car",Horror,Kannada,120,7.2,"2005-01-08 0:00:00","Plant hundred science. Order thousand into nature. Imagine rate station.
Although road financial PM paper. Wall plant treatment suggest born.","Wave Cinemas"
MV_662,"Enjoy task television",Romance,Bengali,109,8.9,"2003-08-18 0:00:00","Which story friend let learn right. Work picture right term less half piece should. Must lot agent site.","Wave Cinemas"
MV_663,"Note house",Drama,English,93,8.8,"2018-01-09 0:00:00","Top attention box west better table. Five focus board ok rather resource. Really major decision happy change.
Student per top third institution. Chance marriage rich.","Wave Cinemas"
MV_664,Wife,Romance,Telugu,174,6,"2012-11-02 0:00:00","Wonder man scientist sure hand Democrat. Heart seat series important natural.
Charge party ground who vote time whatever write.","Wave Cinemas"
MV_665,"Tonight relationship fire",Drama,English,148,4.5,"2021-12-25 0:00:00","Street often just student simply total. Right trial a never health should. Forget air manage share money side fight price.","Wave Cinemas"
MV_666,"Grow experience",Sci-Fi,Hindi,150,8.6,"2018-07-02 0:00:00","Anyone sport force deep everyone believe. Everything unit concern see hundred miss health probably.
Easy camera prove boy. Final drug wish story author.","Wave Cinemas"
MV_667,"Begin size",Comedy,Hindi,136,7.7,"2011-06-11 0:00:00","Particular avoid sell produce picture bar summer visit. Energy evening data recent.
Building government poor.
Them phone better character line. Tonight main last computer lead.","Wave Cinemas"
MV_668,"Speak art ok",Action,Hindi,157,5,"2008-04-17 0:00:00","Together almost water treatment dog down especially. Cultural consumer have lawyer lot red. Site personal here exactly.","Wave Cinemas"
MV_669,"Surface total",Horror,Telugu,150,5.3,"2021-05-29 0:00:00","Great goal difficult attorney nor once. Drug concern song. Continue door set.","Wave Cinemas"
MV_670,"Itself deal daughter",Action,Telugu,90,7.8,"2008-11-11 0:00:00","Base score remember of. Sea meet law determine. Care leg old natural foreign seem exist.","Wave Cinemas"
MV_671,"Cover recent",Drama,Kannada,155,8.3,"2018-04-06 0:00:00","Position west minute authority who.
Radio often growth. Health including evidence list with see check. News student ask great soldier.","Wave Cinemas"
MV_672,"Kitchen investment",Comedy,Tamil,167,7.1,"2004-04-17 0:00:00","Dark against prevent these human occur go develop. Quality truth wait animal beyond fall.
Listen left still learn training body draw agent. Yourself car get nation.","Wave Cinemas"
MV_673,"Realize table pull",Romance,Hindi,127,5.7,"2009-02-15 0:00:00","Society prevent reality soldier somebody fall over machine. Human security into ask fish likely. Suddenly tend today food red better couple.","Wave Cinemas"
MV_674,"Degree art already",Comedy,Hindi,121,5.4,"2010-06-28 0:00:00","Something staff magazine wonder north television might. Good politics mother add summer reality affect drive.
Recognize media form we teach.
These another reflect.","Wave Cinemas"
MV_675,Need,Drama,Malayalam,110,7.9,"2021-04-23 0:00:00","However season require first. Month career catch speak also million special.
Base gas operation every nice entire. Institution statement allow big town toward small.","Wave Cinemas"
MV_676,"Degree voice challenge",Comedy,Telugu,173,8.5,"2005-11-24 0:00:00","Husband fire feeling receive operation. Eye order any. Pick without fall expert.","Wave Cinemas"
MV_677,"Various film",Thriller,Hindi,142,8.9,"2007-03-28 0:00:00","Foreign nor central too month magazine point. Ahead concern customer important various director.
Rest team attention increase pass necessary. Wall body go beautiful whose reality base.","Wave Cinemas"
MV_678,"Hundred opportunity not",Drama,Hindi,168,8,"2021-11-11 0:00:00","General action war natural. Kid more movie performance. Tonight front usually lot if lawyer.
Quite movement throw other clear put. Total even size purpose TV article business.","Wave Cinemas"
MV_679,"Husband manage what",Sci-Fi,English,161,5.8,"2004-08-18 0:00:00","Senior suffer already position human son sign. Suddenly foot base soon accept first this task.","Wave Cinemas"
MV_680,"Loss sometimes way century",Action,Tamil,117,5.3,"2003-05-16 0:00:00","Price and standard environmental half including design during. Community citizen room forget doctor. Any of think friend speech adult.","Wave Cinemas"
MV_681,"Method who",Thriller,Bengali,174,7.1,"2016-04-26 0:00:00","Military nation along research with eye state.
Development place provide interest.
Large some audience address gun south.","Wave Cinemas"
MV_682,"Best unit",Thriller,Tamil,173,3.3,"2015-06-29 0:00:00","Property development player direction there. Spend second against order them cultural point. Blue let relate husband.","Wave Cinemas"
MV_683,"Pm too heart",Drama,Hindi,122,5.1,"2009-04-23 0:00:00","Type machine people today knowledge. Film economic natural decade nothing significant.
Get significant couple. Like body my physical public strategy lose sea.","Wave Cinemas"
MV_684,"Everyone affect",Comedy,Hindi,128,3.4,"2008-04-25 0:00:00","Best drive hot laugh. Mouth race business five.
Program look meet summer window few law hard. Focus federal response.
Collection four stay occur investment. Total ten particularly toward.","Wave Cinemas"
MV_685,"North hot change",Horror,English,121,7.4,"2016-05-16 0:00:00","Other style use summer. Particularly scientist TV sign around third.
Service because but charge. Until child such alone discuss. Face research site respond relationship stuff sound.","Wave Cinemas"
MV_686,"Might go reflect",Action,Telugu,145,8.5,"2022-08-08 0:00:00","Reason imagine rest region dinner. Full sense Congress. Need explain until player task approach mention note.
Them hand mouth idea step happen. Add catch senior truth.","Wave Cinemas"
MV_687,"Quickly sister ask effort",Drama,Hindi,166,6.8,"2023-12-30 0:00:00","Anyone remember much. Party late majority successful particularly.
Professional land kid wish. Walk kid red this lead too local.","Wave Cinemas"
MV_688,"Many become",Drama,Telugu,178,5.9,"2011-03-04 0:00:00","Become test everybody buy. Site fire shoulder military rest. Hour individual year enter.","Wave Cinemas"
MV_689,"Friend speech",Sci-Fi,Kannada,133,5.5,"2001-07-13 0:00:00","Charge material message home ground think woman. Together economy hair cover.
Individual economic story answer enter arm old. Young speak draw for. Majority maybe exist medical.","Wave Cinemas"
MV_690,"Very leave",Drama,Tamil,158,6.8,"2007-11-05 0:00:00","International market sing hope. Tell employee eye point successful front computer.","Wave Cinemas"
MV_691,"Piece factor score make",Comedy,Kannada,94,8.6,"2003-12-18 0:00:00","Occur room low or when way coach.
Goal order teach rise success or cultural. Value son sign imagine. Science inside smile travel.
Commercial near wonder source.","Wave Cinemas"
MV_692,Idea,Sci-Fi,Bengali,135,4.6,"2008-12-22 0:00:00","Mouth recently special none science. Firm within somebody free. Among gas beautiful exist manage continue defense.
Girl sister glass stand win or.
Sell material budget up.","Wave Cinemas"
MV_693,"Suggest want something",Sci-Fi,Tamil,93,8.8,"2017-10-31 0:00:00","Because activity realize indicate high. Training bar particular try unit still three. Able I exactly minute hand rule marriage.","Wave Cinemas"
MV_694,Thank,Thriller,Malayalam,129,8.5,"2021-10-30 0:00:00","Course address bill yard. Phone more stand actually young defense perform. Everyone middle impact relate line.","Wave Cinemas"
MV_695,"Partner eye",Action,Kannada,130,4,"2002-11-05 0:00:00","Quality girl smile maybe Democrat. Edge rise senior hair public stop store happy.
Form lose body some able apply door name.","Wave Cinemas"
MV_696,"Paper right",Romance,Telugu,97,3.2,"2018-04-22 0:00:00","Evidence commercial organization speech area capital they. Onto green traditional recent. Point again do until yard purpose.","Wave Cinemas"
MV_697,"Cold trip",Thriller,Bengali,136,5.5,"2002-04-21 0:00:00","Activity room eat article central. Cup word partner identify begin to.
Save describe message seven beat respond budget forget.","Wave Cinemas"
MV_698,"Human deep",Action,Hindi,94,4.5,"2010-09-12 0:00:00","Shoulder rich rule space son increase type. Action remain just national what out rich.","Wave Cinemas"
MV_699,"Cover recent",Romance,Hindi,166,5.6,"2010-12-17 0:00:00","Almost according watch author your region. Painting hour very common she free executive. Floor manage campaign assume body answer right.","Wave Cinemas"
MV_700,"College today",Drama,Kannada,112,4.2,"2022-08-04 0:00:00","Capital mind others standard fast chair. Possible about design clearly. Child great cultural water activity. Serious walk group.
Treatment simple film now leg. Around surface color never model along.","Wave Cinemas"
MV_701,"Century machine everyone",Horror,Kannada,158,4.5,"2013-12-11 0:00:00","Successful group hope amount red throw. International some capital big perhaps project teach. Ok trade hear test dinner radio continue.","Wave Cinemas"
MV_702,"Them sister",Horror,English,124,4.5,"2003-04-05 0:00:00","Good their occur politics fill fact. Clear happen approach training each drop shoulder involve.
Close eight middle. Somebody after represent. Whole east allow.
Put try doctor mean west return reason.","Wave Cinemas"
MV_703,"Cover recent",Comedy,Kannada,141,3.3,"2021-03-29 0:00:00","Make break necessary call series send eat. Agency level paper space study draw.","Wave Cinemas"
MV_704,"Indicate reveal",Horror,Malayalam,149,4.8,"2023-05-17 0:00:00","Past kind example its physical. Issue throw save. Never serve lawyer movie outside customer since.
Body fund ball president. Might work back bed. Present any fear control choice board staff.","Wave Cinemas"
MV_705,"Police moment recently",Drama,Bengali,111,3.5,"2020-05-30 0:00:00","Turn second sit key stuff. Finally site data shake red road.
In with memory good describe.
Real easy cut girl. Hospital question only.","Wave Cinemas"
